"","gene_id","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"16437","ITGB5",8651.93610082939,2.11028697916176,0.0938764496090665,22.4793937819056,6.6034904710797e-112,4.04966006892579e-110
"16439","ITGB6",5632.60401248382,2.9102453607773,0.168926183263368,17.2278596423227,1.64112449511717e-66,2.11586106602349e-65
"16442","ITGBL1",2324.1616077915,2.93550898709173,0.146974558896504,19.9728065843455,9.4964450712702e-89,2.61052626399742e-87
"16444","ITIH2",126.966481479337,3.3377097488857,0.179041850115004,16.1275348774648,1.63414043043384e-58,1.6412381277556e-57
"16446","ITIH4",3478.14412681625,-2.2812786628412,0.166877899057831,-17.132284902909,8.52402512730452e-66,1.07328452195497e-64
"16447","ITIH4-AS1",2.88601825824751,-3.49600422702338,0.232596601588555,-15.001565531866,7.17077987863738e-51,5.73983622539677e-50
"16449","ITIH6",3.67987615126032,3.78394286701662,0.369721154330883,9.03264278770078,1.67574960964546e-19,5.48719010038841e-19
"16451","ITLN1",257.903191789872,5.31202609465746,0.256727528112972,16.4679999841359,6.22961469649744e-61,6.77791734623068e-60
"16455","ITM2BP1",5.67057558177855,-4.72080149326282,0.212083452024718,-22.1831931318674,4.99080976851425e-109,2.72863326843248e-107
"16478","IYD",415.3825911929,3.77979979272464,0.194614168954199,19.4208368928535,5.14447389977149e-84,1.20518038736601e-82
"16479","IZUMO1",196.772843551469,-5.83161842328897,0.177598717515401,-32.8287538235534,2.28993007415816e-236,3.21489825768419e-233
"16480","IZUMO1R",0.773218885819835,2.0961095831491,0.323463400769345,5.22936108168651,1.70096859042518e-07,3.58045918552148e-07
"16483","IZUMO4",430.939403494379,-2.35277206929459,0.109990929358664,-21.3905738285915,1.63534636279937e-101,6.81712253675964e-100
"16504","JCHAIN",4668.04356546548,3.13169867053339,0.218123888307429,14.3573596566526,9.58082245926009e-47,6.82781237986792e-46
"16513","JMJD7-PLA2G4B",1712.92221009009,-2.42681969493833,0.0862572301162412,-28.1346633993517,3.69178757333604e-174,1.12499356207628e-171
"16527","JSRP1",105.143275482494,2.22493344307604,0.163023306937286,13.6472737876313,2.09573201964254e-42,1.31037419583503e-41
"16579","KB-1125A3.12",13.7463897555017,-2.13914736788184,0.113906661041714,-18.7788321221699,1.12527988444774e-78,2.17263026805702e-77
"16584","KB-1184D12.1",0.931985565196535,2.27421721585211,0.376257901729215,6.03982252176136,1.54283832877145e-09,3.54755350397786e-09
"16589","KB-1254G8.1",0.932627743509288,-2.52771435274445,0.287222087845503,-8.80105757395706,1.35532792111456e-18,4.31435262604368e-18
"16591","KB-1410C5.1",2.94352684213745,-3.66356014392526,0.270922915946745,-13.5177040871268,1.2295345074328e-41,7.50279439416073e-41
"16592","KB-1410C5.2",8.84402548936374,-5.36491441958726,0.304718208001181,-17.661839174013,8.25069034542265e-70,1.18413522263076e-68
"16593","KB-1410C5.3",1.22310927120223,-2.80659378572559,0.286076174337661,-9.81017125526138,1.01795652245535e-22,3.66445704191574e-22
"16607","KB-1507C5.3",1.55614779090968,-2.68750389848675,0.23712292356427,-11.3197681420954,1.04748591385516e-29,4.594585056198e-29
"16608","KB-1507C5.4",5.46254669162655,-2.60993128628741,0.179649989584085,-14.5238544557101,8.55606881534479e-48,6.27381207109128e-47
"16617","KB-1572G7.2",195.576334092491,-2.42776798176816,0.106450792437268,-22.8063562554364,3.96536852099478e-115,2.72039505340846e-113
"16618","KB-1572G7.3",12.8556285921197,-2.93100694427918,0.145906374081959,-20.0841225030861,1.01602714420061e-89,2.87338324018171e-88
"16628","KB-1683C8.1",0.436500665012424,-2.4823966855857,0.449944648639456,-5.5236318754617,3.32062838596799e-08,7.21660226959319e-08
"16633","KB-176G8.1",4.94590660495643,2.44279751919482,0.236342153508783,10.3177080111763,5.86054384630976e-25,2.24561827272089e-24
"16634","KB-1836B5.1",22.039561264571,-2.75100962332127,0.114066259383578,-24.1157540597536,1.70868853545051e-128,1.77694567006772e-126
"16635","KB-1836B5.4",11.7434467947929,-2.9346691626321,0.152436800919875,-19.2478579216167,1.47121411020179e-82,3.27668139784886e-81
"16640","KB-1980E6.3",1.73436905821278,2.10580097216521,0.253374382568314,8.30034890995895,1.03806077682368e-16,3.1078575123335e-16
"16642","KB-208E9.1",24.6365796544843,-2.24609560607882,0.119156573299432,-18.8493726753728,2.97347479971263e-79,5.87668649455523e-78
"16665","KCNA1",7.5538232473868,2.22145038061735,0.218176816153763,6.18722592649723,6.12321778844409e-10,1.43165224090726e-09
"16667","KCNA2",123.047781647879,-2.57724691197576,0.138315854945686,-18.6328959468154,1.73857645476815e-77,3.22984123047902e-76
"16674","KCNAB1-AS1",0.578307763945525,-2.95039089842212,0.448501852419572,-6.58752468496315,4.47219649070107e-11,1.09732253947606e-10
"16681","KCNC2",8.49871812603894,2.00680249670926,0.243682876208632,5.55992986917324,2.69883075634011e-08,5.88903896928835e-08
"16686","KCND2",140.613821337871,2.60867998845917,0.148553470000961,17.5594427739907,5.03672259444501e-69,7.02603141191033e-68
"16705","KCNH5",1.63553363510788,3.09265490254759,0.341251617692357,4.51703738348974,6.27108375454511e-06,1.21323048570879e-05
"16724","KCNJ2",128.498819385076,2.13819459444753,0.114751078930993,18.6327226718443,1.74421482097346e-77,3.23878529109431e-76
"16728","KCNJ5",1278.93546446558,-2.12566346403232,0.16668129093539,-12.7528696412661,3.004772281722e-37,1.62405607582142e-36
"16733","KCNK1",1552.01605534447,2.51830196327696,0.121219201294053,20.7746785035605,7.33535265105677e-96,2.51836430317067e-94
"16743","KCNK3",2741.54337686872,-2.20607872600631,0.162123300112813,-13.6074226442069,3.61778509729676e-42,2.24632968211555e-41
"16760","KCNN2",163.030502889562,-2.55318689507151,0.117066807386816,-21.8096091760009,1.88075846958918e-105,9.09380263709109e-104
"16762","KCNN4",2477.86126988171,3.07423248614202,0.226059434268407,13.5990916853126,4.05437335846915e-42,2.51304662127755e-41
"16777","KCNS1",88.58878002594,2.69634094292966,0.17570052114287,15.3445470605699,3.85238810095486e-53,3.28711474383624e-52
"16783","KCNV1",22.5137572758268,-2.91976683048164,0.227386656043821,-12.8395674439332,9.84228493008031e-38,5.39609791633831e-37
"16784","KCNV2",3.85723187008415,-2.27265693577586,0.174139824457507,-13.0477001197953,6.54948269222994e-39,3.7156900653999e-38
"16785","KCP",296.416337409164,2.71361776754817,0.182557224356861,14.863900884569,5.65351192364651e-50,4.41039003212035e-49
"16794","KCTD16",345.805824794833,-2.48084138701597,0.132950993169896,-18.6597751879238,1.05172738935182e-77,1.96499066898385e-76
"16833","KDM4E",3.28208597475553,-2.45524805903259,0.194859626492562,-12.5949080436071,2.25222260556297e-36,1.188228031468e-35
"16838","KDM5D",2263.58260328324,-2.06747466064827,0.315369016266417,-6.55578682949654,5.53492505737628e-11,1.35292814329972e-10
"16847","KERA",15.2564427431928,3.39656115476827,0.253413493267615,13.3844172838818,7.45799787838336e-41,4.44404875851523e-40
"16853","KHDRBS2",7.35246916822523,2.52322690073366,0.249296028578585,8.71683885449734,2.86076861661175e-18,9.0124069818086e-18
"16858","KHSRPP1",2.43474726086627,2.74058117731944,0.3773096086405,7.09837990910463,1.26227802305909e-12,3.2782868053946e-12
"16863","KIAA0101",253.403248745053,2.27437423734478,0.127670185525661,17.8140049161782,5.50277754758052e-71,8.19061663746272e-70
"16864","KIAA0125",72.9808865800545,2.47764045139616,0.240524969189594,13.9644469342631,2.56891887327515e-44,1.69436578705447e-43
"16899","KIAA1211",420.730170512197,3.25037591480918,0.147812421138723,21.9890293340535,3.66748747708748e-107,1.88456121208247e-105
"16915","KIAA1549L",394.714720642241,2.11890988667054,0.121383175487785,17.4561685248344,3.08989428251349e-68,4.19708860558415e-67
"16926","KIAA1875",216.162598302156,-2.30181139411687,0.124517633362851,-18.4857602425256,2.68882389908011e-76,4.78703204134236e-75
"16929","KIAA2012",5.3846398036981,2.04393484924701,0.243390917632145,8.39106749386305,4.81747649692728e-17,1.45953758068756e-16
"16935","KIF11",391.922664732777,2.34254837416066,0.118958008647319,19.6918935137414,2.53051309578781e-86,6.40815934545759e-85
"16939","KIF14",114.194627295741,2.69574035926926,0.16713634138972,16.1274553524894,1.63624563073504e-58,1.64293271377252e-57
"16940","KIF15",128.386126845586,2.35830400168796,0.127706100182931,18.4656710529608,3.90144536127631e-76,6.91148342279278e-75
"16943","KIF18A",88.4363907818531,2.35743812013696,0.133958886473219,17.5967994392858,2.6064365000587e-69,3.67236626585331e-68
"16944","KIF18B",167.446994813078,2.57480108278829,0.1777183889947,14.4872842184578,1.45794157114102e-47,1.06191742007696e-46
"16950","KIF20A",243.797835524808,2.89339984178459,0.193052730284429,14.9867486122977,8.96350394661776e-51,7.15442315008212e-50
"16955","KIF23",279.860232886173,2.11722760290042,0.12196701883155,17.3586876946003,1.69554789964837e-67,2.25632999103512e-66
"16959","KIF26A",714.370627282532,-2.33751689609036,0.116151205974386,-20.1247603772798,4.47932308620236e-90,1.27873776701972e-88
"16960","KIF26B",1170.08112497533,3.18124317376598,0.152344702311804,20.8815763808184,7.87504557942918e-97,2.81169883494424e-95
"16964","KIF2B",0.644639420793253,-2.83137858910516,0.511230020072804,-5.54405625669195,2.95543811869644e-08,6.43682599844629e-08
"16965","KIF2C",308.449651995815,2.68300616051338,0.153408422417604,17.4886920292053,1.74721448272919e-68,2.39731243686159e-67
"16969","KIF4A",249.07241914359,3.0179586163041,0.187657024791686,16.0813182699401,3.44959554830023e-58,3.42001515772212e-57
"16980","KIFC1",324.137309415452,2.65471366861757,0.148842008879689,17.8352308335645,3.76491644070003e-71,5.63161587838349e-70
"16986","KIR2DL4",5.22457105296154,2.36673071341486,0.207665303473386,11.3842587201634,5.00923918359003e-30,2.21524572288136e-29
"16996","KIRREL2",3082.58443669765,-3.75684886790905,0.171711616285702,-21.8788205852576,4.13396115619293e-106,2.04667522732927e-104
"17001","KISS1",27.4310967991053,2.72649550081581,0.184166693286839,9.63586515760746,5.64147481513165e-22,1.98804459868064e-21
"17006","KIZ-AS1",2.996352752528,-2.10634396478422,0.174775851569623,-12.0484497431946,1.97631933714022e-33,9.61617937157842e-33
"17007","KL",139.239017128485,2.13479222427295,0.134763140128727,6.886245150585,5.72842406085253e-12,1.45345865766548e-11
"17008","KLB",299.37751307633,-2.84962020746671,0.183449573149637,-15.5335140698301,2.0578706845588e-54,1.82401119751987e-53
"17019","KLF15",1984.58493445108,-3.59304988395791,0.121946015766724,-29.4642034127341,8.28126191824071e-191,3.65771242703418e-188
"17030","KLF3-AS1",336.583527783221,-2.5388213559522,0.0952705233288408,-26.648436494292,1.86594126800109e-156,3.74235465536341e-154
"17034","KLF5",4582.48569232142,2.53422666302781,0.128128072305264,19.7788196873906,4.53173958278124e-87,1.18682666888161e-85
"17048","KLHDC7B",272.876200146717,2.12523733580979,0.206283103011422,18.8206571223897,5.11463076880982e-79,1.00027928120355e-77
"17057","KLHL14",21.4510551430655,2.36956179654187,0.203342758216232,12.5255085981092,5.41431555769933e-36,2.82464160017466e-35
"17073","KLHL30",55.9799244864853,2.26783438511752,0.146899196587072,15.4364644212767,9.30638481447239e-54,8.08830393669931e-53
"17081","KLHL38",10.8216308777231,2.3182733712519,0.194143726740624,11.9347153026124,7.80253876566157e-33,3.72999877025607e-32
"17082","KLHL4",48.9677762047809,2.37761681956706,0.14722925157063,16.1470883302782,1.19050098511708e-58,1.19996394166545e-57
"17083","KLHL40",2.72123990898309,-3.26299333690343,0.262143845324051,-12.4336444336231,1.71627597113658e-35,8.84694576781788e-35
"17087","KLHL6",416.11790387435,2.18314627763278,0.140444832674864,15.5443154869308,1.73870402354858e-54,1.54564575227713e-53
"17093","KLK1",54365.8080271945,-3.73925474272031,0.218108205241106,-19.1134117392666,1.95274861291833e-81,4.16282798122665e-80
"17094","KLK10",2482.63827466473,2.93759504589112,0.253091596031967,13.9174651144905,4.9619204918324e-44,3.24709662949778e-43
"17096","KLK12",11.4222218876055,3.4798084229479,0.245455554929546,4.05637944059603,4.98392692817678e-05,9.15248843999949e-05
"17102","KLK4",16.0658124475664,2.34425357239923,0.226350459835075,13.4442215781204,3.32890382994327e-41,2.00612002997194e-40
"17103","KLK5",34.8788389481363,3.15306750525723,0.314243029158792,9.84859562892184,6.95083840556308e-23,2.51368406368615e-22
"17104","KLK6",1595.65442574023,3.0409507418083,0.365392494596478,8.32223374959145,8.63208645239923e-17,2.59166973530752e-16
"17105","KLK7",1389.61467081785,3.3947973234378,0.310867731844946,10.92011946104,9.23742292707341e-28,3.83202928728636e-27
"17106","KLK8",303.895210486479,4.09889556142982,0.338658559626149,12.1013455499372,1.03894130683525e-33,5.09109732880751e-33
"17107","KLK9",1.08599559429267,2.30201422363008,0.334971988826899,4.22222658583946,2.41900747337943e-05,4.53376484116265e-05
"17109","KLKP1",1.57423543824575,2.4677928275233,0.354475337049955,6.93709250826469,4.00251752016639e-12,1.02194702336802e-11
"17112","KLRB1",108.94907669989,2.62712934928278,0.161050731041479,16.311115123232,8.22768909126013e-60,8.64556156582292e-59
"17114","KLRC2",16.0278571400246,3.13805489263045,0.212927049259885,10.9212901586983,9.11911377956268e-28,3.78374881438262e-27
"17124","KMO",66.424825910231,2.03830118572811,0.136225061066333,14.9617654938747,1.30517039770534e-50,1.03648986532923e-49
"17148","KPNA7",65.3636081141774,2.69995488031311,0.193216237155257,16.5760394774125,1.03851494602303e-61,1.1532209753719e-60
"17150","KPRP",3.73916540555378,-3.75496258157491,0.291348777607608,-12.8695302833711,6.68071881979222e-38,3.68484715597071e-37
"17166","KRT1",116.779442363925,-3.771672662894,0.200676352275695,-18.7938437089967,8.48084030208562e-79,1.64551743472352e-77
"17168","KRT12",4.23637194668974,3.87808310396581,0.341757105376471,11.3119106272999,1.14567185491739e-29,5.02077598849525e-29
"17173","KRT15",540.730445640111,2.35740045300349,0.163596027088649,14.4097147402153,4.49563344282686e-47,3.23313850416253e-46
"17175","KRT16P1",8.88196727365908,2.01702814264601,0.330898735850572,6.09315335860791,1.10707909829761e-09,2.56221838999583e-09
"17176","KRT16P2",12.4054945808972,2.55270478317525,0.331671066879171,8.74101354026993,2.31028324280464e-18,7.30394356398989e-18
"17181","KRT17",15028.0347122713,2.93453874397016,0.279125187624254,10.5132829706476,7.50350926688019e-26,2.9478607763448e-25
"17184","KRT17P3",0.958991176685424,3.30223512357351,0.349319989143407,4.90554759173645,9.31670460537599e-07,1.88530658929955e-06
"17197","KRT18P15",3.04045846189027,-2.04406841844029,0.171536145840302,-11.9137652655951,1.00341621050172e-32,4.7822855522336e-32
"17257","KRT19",39039.1759608591,3.15570049734373,0.192968344156848,16.3534334641286,4.11146091111927e-60,4.34817133215223e-59
"17258","KRT19P1",1.82862001831913,2.12131893400817,0.27771208359609,7.6188403641508,2.55964778933413e-14,7.08739554826545e-14
"17261","KRT19P4",0.630414683525356,-2.829431520899,0.379658070138735,-7.4632682939604,8.44022382886031e-14,2.29212572512952e-13
"17262","KRT2",36.3781042398683,-3.82859264520625,0.183450560014581,-20.8660032469652,1.09081691424127e-96,3.88405913938627e-95
"17263","KRT20",571.982693178595,7.32299903958867,0.315562564646657,24.0347491440107,1.20527519629604e-127,1.22427307406712e-125
"17266","KRT23",1162.49529501055,2.98092022895239,0.189353840971875,15.7424244705491,7.74196306110974e-56,7.15917590995587e-55
"17267","KRT24",3.5910600492677,-4.30618807449625,0.249949481453553,-17.2039042912212,2.48227730018334e-66,3.17431101724812e-65
"17268","KRT25",0.983264375545406,-2.37448154937097,0.450199260775974,-5.28610652702405,1.2494714981633e-07,2.64523505993103e-07
"17272","KRT3",1.24294579822195,2.04712646695044,0.305559699457239,6.68992785414759,2.23280647665721e-11,5.5428874390524e-11
"17279","KRT36",1.95148121274047,2.5946175070853,0.228170314892101,11.3592493783224,6.67153929240654e-30,2.94143348569427e-29
"17288","KRT5",2142.92853349537,2.87030897675327,0.233231422200915,13.6584576487437,1.79750673036395e-42,1.12587618818685e-41
"17290","KRT6B",756.728931211209,3.24191164369468,0.222907149455766,14.5433926088509,6.43240674692359e-48,4.72896781787107e-47
"17292","KRT7",20360.2333268888,2.13169689655868,0.171698148554951,12.4153632429159,2.15705624596467e-35,1.10914167467457e-34
"17298","KRT75",5.61998221240647,3.42857520671953,0.322458005275135,10.6028561231599,2.89016369140993e-26,1.14875970383543e-25
"17300","KRT77",5.09011405678768,-3.72151616369942,0.248506432067129,-14.9548635597223,1.44778135298506e-50,1.14788795856883e-49
"17302","KRT79",15.1254211542763,2.45758933953423,0.236247132095526,10.3964556854954,2.57327284206746e-25,9.95525592182577e-25
"17309","KRT85",1.46801349661838,-2.78853706726819,0.318528943007953,-8.74559559656108,2.21842313970582e-18,7.01804390969223e-18
"17328","KRT8P24",3.67856406968767,3.04751415357433,0.325002263825769,9.33383293656592,1.02109937886648e-20,3.46029453303803e-20
"17335","KRT8P31",3.89277004546802,2.53987761148373,0.267090277346293,9.49056980167112,2.29774797048829e-21,7.9441049006064e-21
"17336","KRT8P32",11.4500988456804,2.84083994834987,0.158340910384721,17.9252895194438,7.48598253640872e-72,1.14726695324065e-70
"17340","KRT8P36",38.2708640767828,-2.20455285956606,0.148668106218333,-14.8283303807292,9.60933891002577e-50,7.44761657241942e-49
"17348","KRT8P43",2.33013653632201,-2.43273929281273,0.20321377724642,-11.9645577864933,5.4487094618404e-33,2.61588628413466e-32
"17353","KRT8P48",9.1008450982515,2.55997063158843,0.23102027614837,11.0703518406716,1.74713297695206e-28,7.40722576833322e-28
"17355","KRT8P5",3.53812622186562,2.55895608248379,0.188688722810628,13.5301436857513,1.03820518203916e-41,6.35302704015555e-41
"17358","KRT8P7",8.55238639384842,2.24736195240396,0.248849712177139,9.02431102998525,1.8082963153142e-19,5.91529734168271e-19
"17361","KRT9",2.58579489419159,2.11470187306243,0.326870959448881,7.64061835582385,2.1618096892479e-14,6.00273637665713e-14
"17379","KRTAP11-1",0.542697272864768,-2.72210334189955,0.571670888972123,-4.76495163217904,1.88898956998266e-06,3.76075867288014e-06
"17401","KRTAP2-3",3.80317813904073,2.08781328050968,0.277607083130786,7.51086766411078,5.87367459283016e-14,1.60254128431534e-13
"17417","KRTAP4-1",4.82576881924118,2.96425958161429,0.442416000499685,7.88503647982832,3.14443644030559e-15,8.98116664015206e-15
"17434","KRTAP5-5",1.98840262442539,2.32995212467036,0.335515664790196,6.93503656061838,4.06116117197147e-12,1.03671826527825e-11
"17457","KRTDAP",15.8463060900755,-2.81778326412547,0.154551697632834,-20.6099562282466,2.23433743966142e-94,7.26483083152114e-93
"17458","KSR1",7846.22928844486,-3.45832554185342,0.106184964187121,-32.5688692533221,1.13205047330541e-232,1.34851224562532e-229
"17466","KYNU",460.418064046282,3.07779367756173,0.158393453536181,19.4306832356495,4.24671693192284e-84,9.99631392777766e-83
"17498","LA16c-316G12.2",3.06984885020714,-2.77964298779893,0.37821886076583,-7.3441483873681,2.07073292058973e-13,5.53707306362713e-13
"17514","LA16c-360H6.3",0.675959802566891,-2.39695012115178,0.463894736238265,-5.17073440854615,2.33175774990493e-07,4.87379152170802e-07
"17541","LA16c-444G7.2",6.86655017296989,2.86157820873362,0.207884368689229,11.3346117792487,8.84233118933559e-30,3.88718451188528e-29
"17545","LA16c-60D12.2",2.12967960031109,2.70216918950071,0.296212066499872,9.10320654491047,8.77034218726024e-20,2.8935136498632e-19
"17559","LAG3",85.6414616993643,2.08567155331542,0.125479972438758,16.6207197680195,4.93367315048485e-62,5.52228620573917e-61
"17563","LAIR2",10.4944750660252,3.12613078182193,0.253345403585911,14.178550689057,1.24389022575879e-45,8.57847803062773e-45
"17567","LAMA3",6273.28676572918,2.4015934704896,0.171402534135792,14.0113943068069,1.32772399895425e-44,8.84474333145084e-44
"17568","LAMA4",2818.26847753132,2.42255510812858,0.117333041907717,20.6467729590871,1.04362404894541e-94,3.42444585676494e-93
"17570","LAMA5-AS1",3.31902988689443,2.36093390960987,0.264490500733122,7.28093264291863,3.31520188497661e-13,8.78822483636324e-13
"17573","LAMB3",13555.3940126067,2.86760237635684,0.217480872699185,13.1854988204033,1.06348224879617e-39,6.14967449252387e-39
"17576","LAMC2",15487.9480061675,2.73888247316563,0.208524829145438,15.5461732308839,1.68900973494322e-54,1.50248863273632e-53
"17581","LAMP5",730.844651217004,3.74449757400565,0.206502543155736,18.132197398848,1.77521433882034e-73,2.87293847916952e-72
"17593","LANCL1-AS1",1.04474112603281,-2.25034732341223,0.257331435057979,-8.74176495990695,2.29496555735841e-18,7.25610038283272e-18
"17601","LAPTM5",6693.17873349365,2.45007159604663,0.130881323278342,18.7197720325847,3.41610007295307e-78,6.47790129608225e-77
"17626","LAX1",56.7952124115481,2.34124402609847,0.166832940298878,14.0318780819373,9.94817258710482e-45,6.65072558501854e-44
"17628","LBH",3707.7556482985,2.18564285396938,0.10046032002996,21.7562480590304,6.02836601222231e-105,2.84825802813052e-103
"17641","LCE1B",0.935163277599912,-3.5654572988428,0.375053677160451,-9.51660646942624,1.78926625508536e-21,6.21014095774372e-21
"17642","LCE1C",1.20121435587415,-2.67651829648605,0.333921661510758,-8.02217692828893,1.03887357569232e-15,3.01388341405645e-15
"17647","LCE2B",1.88267035711619,-4.61643962313751,0.340191832477253,-13.5780396859868,5.40538412149609e-42,3.33729621196814e-41
"17648","LCE2C",0.85791210227648,-3.15943813031272,0.412660542607445,-7.66412423877184,1.80055537987726e-14,5.01096155631682e-14
"17649","LCE2D",0.36570624978431,-2.41160687025564,0.577763244277099,-4.18474545508493,2.85485821525484e-05,5.32348922924281e-05
"17658","LCK",451.117451226093,2.67370221886093,0.145115703514819,20.6242468643304,1.66300019935979e-94,5.42961277714563e-93
"17662","LCMT1-AS2",14.1160864712182,-2.36759507592199,0.13252276000093,-17.8641460667341,2.24338939906588e-71,3.38792306097886e-70
"17664","LCN1",2.83934951924735,4.95892429539455,0.290670048288797,7.74833504211918,9.31052166881171e-15,2.61500862247062e-14
"17665","LCN10",260.961303692751,-2.31039767237711,0.161212453528892,-14.3313545465459,1.39375374174173e-46,9.87179452033647e-46
"17669","LCN2",20772.7499329896,3.32772631281721,0.211894579775391,15.7045894603981,1.4068545847398e-55,1.29274085381303e-54
"17670","LCN6",66.5795417758753,-2.40024676096413,0.163028955599815,-14.7226390094645,4.61301050699045e-49,3.50545994644876e-48
"17676","LCP1",3528.60948451294,2.44112168757499,0.131171632402005,18.6100947573247,2.66146410291526e-77,4.90492985867786e-76
"17678","LCT",8.96203184576119,4.87227688362893,0.299237412521836,10.9002292591181,1.14967246567259e-27,4.75472115997784e-27
"17689","LDHAL6EP",8.96706295452428,-3.74785258991792,0.167833693034917,-22.3127890472652,2.7763378021856e-110,1.58630579947552e-108
"17690","LDHAL6FP",2.69916996764366,-2.6892974315302,0.189631925912889,-14.1702227580496,1.40055542174909e-45,9.63862633560166e-45
"17693","LDHAP3",17.3193225794351,3.23524799732328,0.270225271024702,11.9592884402115,5.80572707562679e-33,2.78490703286015e-32
"17696","LDHAP7",6.16446927463238,2.93920197669665,0.248293715209342,11.8128882723289,3.34857096582801e-32,1.57135400103496e-31
"17703","LDLRAD1",29.9395977974215,3.79985148652796,0.219784841700086,15.8332118699944,1.83604735024808e-56,1.72626217025238e-55
"17714","LEF1",580.892020507535,3.0932617507527,0.169642353825166,18.2335055225477,2.79797868907111e-74,4.64871269092921e-73
"17715","LEF1-AS1",17.0549809390747,2.38123019127274,0.154466574952616,15.4094432627952,1.41424987937701e-53,1.22104464656952e-52
"17719","LELP1",1.26890053593531,-4.29543019956593,0.388131663126426,-11.0757407452081,1.64514005476396e-28,6.98460476863283e-28
"17720","LEMD1",189.649430166192,3.89073507030838,0.277458971371851,14.0200241517169,1.17574641038749e-44,7.84163410117613e-44
"17726","LENG8",31176.6040474049,-2.60311277183948,0.094543665748065,-27.5334468070594,6.9856381197248e-167,1.72707820431687e-164
"17739","LGALS1",9098.99469728135,2.42477645555881,0.127481130863468,19.0206503661108,1.15047561474793e-80,2.38152693079205e-79
"17745","LGALS3",10896.6307438467,2.25844147447007,0.111916939868506,20.1796084615901,1.47913103060408e-90,4.28163776237454e-89
"17746","LGALS3BP",20312.0353120356,2.40095884905455,0.104372025193344,23.0038442089477,4.26609167515383e-117,3.14045063202804e-115
"17747","LGALS4",13076.315727519,3.39676551612621,0.159293547029389,21.3238964730889,6.81418895701733e-101,2.79317797602035e-99
"17752","LGALS9",4115.87389845712,2.03950528257963,0.107794641113061,18.920262745345,7.76663678336977e-80,1.5600740518869e-78
"17753","LGALS9B",52.6680133558779,3.80297311177106,0.29622585061418,12.8312244006705,1.0961799951098e-37,6.00485446039107e-37
"17754","LGALS9C",58.6269127942662,3.3826387255116,0.239287515769231,14.1321376470853,2.40724569594594e-45,1.64257643304348e-44
"17764","LGR5",185.847698707445,2.49057549313598,0.215712008327836,15.6913572050336,1.73310090489935e-55,1.58769975697026e-54
"17765","LGR6",353.287951341278,2.62101797291647,0.21480148744858,12.2016385724842,3.04631307581014e-34,1.51775116616092e-33
"17767","LHB",90.6057703427405,-2.96589481571862,0.167940481495814,-17.6598479783445,8.54695522108009e-70,1.22620733481992e-68
"17776","LHFPL5",154.586166698663,-4.61865100328483,0.141060343443197,-32.7396491378343,4.26258183474453e-235,5.58540306412692e-232
"17778","LHX1",12.9578859452944,2.37535653182301,0.363430240429734,10.2424411306333,1.27966162381823e-24,4.86579849070216e-24
"17779","LHX2",2.6638990653699,3.62155269698961,0.217830856996176,6.90302482848512,5.09067280773679e-12,1.2948194634237e-11
"17781","LHX4",145.438319646647,-2.17576253542987,0.0904759999133609,-24.0478468214184,8.79219958019859e-128,8.95392138594836e-126
"17782","LHX5",5.83918260770298,5.91924957861128,0.31845521463231,11.659438757663,2.05391755828074e-31,9.44100785968378e-31
"17788","LIF",1762.41020261475,2.28906155841903,0.165278790935687,13.849647504106,1.2783788049419e-43,8.2884827349936e-43
"17796","LILRA4",31.8243746935535,3.18086019900781,0.216140376504276,17.8400443895082,3.45421428350844e-71,5.18066247557104e-70
"17802","LILRB4",448.666405465682,2.682412416582,0.138126683897093,19.4195930247465,5.27059368730583e-84,1.23325617766662e-82
"17805","LILRP2",1.01274259173902,2.06529197473298,0.299160209491462,6.89790560092292,5.27747945986792e-12,1.34111912578323e-11
"17834","LINC00032",2.9514766888261,-2.0630312925517,0.185725700903774,-11.1053592253708,1.18141330363176e-28,5.03702353207857e-28
"17848","LINC00152",630.806984494763,2.13236358959547,0.118475244773818,17.9982372220321,2.01118965786146e-72,3.13978814338896e-71
"17857","LINC00173",42.4162608803965,-2.79566015162078,0.160460659656481,-17.4219961737981,5.61823843610628e-68,7.57643063201845e-67
"17876","LINC00238",16.6253771976927,-4.31051577304474,0.215091897142303,-20.0279429738287,3.14378005972329e-89,8.73988643194643e-88
"17918","LINC00316",5.52908612948859,-2.34316902819933,0.20860629877212,-11.2311563682339,2.86701511550015e-29,1.24340648930175e-28
"17920","LINC00319",87.5315662299077,-2.96143179554256,0.216275831102556,-13.6925225528533,1.12533559974067e-42,7.08017644459118e-42
"17929","LINC00332",8.21638038264187,-6.45000099515946,0.270335066937648,-23.8622614954487,7.55433646996836e-126,7.20779045229262e-124
"17933","LINC00337",5.06882748612358,2.23074219651737,0.205273347170986,10.8544125337117,1.9002473961697e-27,7.81449159362179e-27
"17934","LINC00339",1818.86148853154,-2.62965650552814,0.0990436479904556,-26.5504660996168,2.53656832634191e-155,4.96082094072142e-153
"17954","LINC00377",1.77319393872865,-2.12677704603507,0.245772335397197,-8.64972414758525,5.1624064507569e-18,1.61481815532151e-17
"17973","LINC00402",7.48245023046158,2.01875064295322,0.29044421741373,12.522485140707,5.62460472593345e-36,2.93201447787354e-35
"17986","LINC00434",0.994594581501706,-2.61547257537219,0.344105712117269,-7.60862944204383,2.77017728815242e-14,7.66115584615671e-14
